Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
13,12,13-12,f0,0.643345416,13-25,13-26,13-26,3.29507446,405.54422,
13,13,13-13,f0,1.0803194,13-27,13-28,13-28,2.19894409,318.827057,
13,14,13-14,Leaf,,,,,0.0430847853,207.339432,
13,15,13-15,Leaf,,,,,-0.0418504439,361.434967,
13,16,13-16,Leaf,,,,,-0.0159585103,5.57026148,
13,17,13-17,Leaf,,,,,-0.032083638,68.1955414,
13,18,13-18,Leaf,,,,,-0.0269444268,124.984787,
13,19,13-19,Leaf,,,,,-0.0178041309,153.78508,
13,20,13-20,Leaf,,,,,-0.0121016102,263.205597,
13,21,13-21,Leaf,,,,,-0.00479312055,361.194519,
13,22,13-22,Leaf,,,,,0.000869056094,111.927216,
13,23,13-23,Leaf,,,,,0.00393662648,255.414261,
13,24,13-24,Leaf,,,,,0.0112070972,158.885345,
13,25,13-25,Leaf,,,,,0.0162940845,276.604126,
13,26,13-26,Leaf,,,,,0.022399297,128.940094,
13,27,13-27,Leaf,,,,,0.0286600348,135.701248,
13,28,13-28,Leaf,,,,,0.0348648652,183.125793,
14,0,14-0,f0,0.0,14-1,14-2,14-2,1245.05493,2776.21411,
14,1,14-1,f0,-0.738846838,14-3,14-4,14-4,255.96814,1355.93079,
14,2,14-2,f0,0.84162128,14-5,14-6,14-6,208.034302,1420.28333,
14,3,14-3,f0,-1.03643334,14-7,14-8,14-8,18.4840088,554.721497,
14,4,14-4,f0,-0.358458757,14-9,14-10,14-10,19.0461655,801.20929,
14,5,14-5,f0,0.279319078,14-11,14-12,14-12,44.2538986,905.99292,
14,6,14-6,f0,1.4757911,14-13,14-14,14-14,13.8289795,514.290405,
14,7,14-7,f0,-1.34075499,14-15,14-16,14-16,3.13256836,363.890411,
14,8,14-8,f1,1.45000005,14-17,14-18,14-18,0.810562134,190.831085,
14,9,14-9,f1,3.9666667,14-19,14-20,14-20,8.29722595,328.661346,
14,10,14-10,f1,1.38333333,14-21,14-22,14-22,5.03428268,472.547943,
14,11,14-11,f1,11.7666664,14-23,14-24,14-24,2.88985825,409.676849,
14,12,14-12,f0,0.358458757,14-25,14-26,14-26,4.36306763,496.316101,
14,13,14-13,f0,0.91536504,14-27,14-28,14-28,1.82943726,292.613922,
14,14,14-14,f0,1.88079405,14-29,14-30,14-30,0.731323242,221.676453,
14,15,14-15,Leaf,,,,,-0.0426887162,234.055023,
14,16,14-16,Leaf,,,,,-0.0354279093,129.835403,
14,17,14-17,Leaf,,,,,-0.0405873768,8.31593418,
14,18,14-18,Leaf,,,,,-0.0274772048,182.515152,
14,19,14-19,Leaf,,,,,-0.0279909447,39.7999954,
14,20,14-20,Leaf,,,,,-0.013320907,288.861328,
14,21,14-21,Leaf,,,,,-0.0311408043,5.97423887,
14,22,14-22,Leaf,,,,,-0.00536941458,466.5737,
14,23,14-23,Leaf,,,,,0.00114271382,203.192444,
14,24,14-24,Leaf,,,,,0.00618302636,206.48439,
14,25,14-25,Leaf,,,,,0.0111219082,97.4239502,
14,26,14-26,Leaf,,,,,0.018427778,398.892151,
14,27,14-27,Leaf,,,,,0.023155367,42.4616814,
14,28,14-28,Leaf,,,,,0.0314751044,250.152252,
14,29,14-29,Leaf,,,,,0.0372491516,107.674263,
14,30,14-30,Leaf,,,,,0.0436793976,114.00219,
15,0,15-0,f0,0.0,15-1,15-2,15-2,1175.85449,2756.34888,
15,1,15-1,f0,-0.738846838,15-3,15-4,15-4,260.692871,1355.27869,
15,2,15-2,f0,0.91536504,15-5,15-6,15-6,218.321167,1401.07019,
15,3,15-3,f0,-1.03643334,15-7,15-8,15-8,21.8786621,545.801941,
15,4,15-4,f0,-0.358458757,15-9,15-10,15-10,19.2699661,809.476746,
15,5,15-5,f0,0.279319078,15-11,15-12,15-12,42.6496201,934.931091,
15,6,15-6,f0,1.55477357,15-13,15-14,15-14,9.33154297,466.13913,
15,7,15-7,f0,-1.34075499,15-15,15-16,15-16,2.27215576,357.364075,
15,8,15-8,f0,-0.84162122,15-17,15-18,15-18,1.02122498,188.437881,
15,9,15-9,f0,-0.612812936,15-19,15-20,15-20,2.77200317,325.840424,
15,10,15-10,f2,-0.00999999978,15-21,15-22,15-22,4.89144325,483.636353,
15,11,15-11,f2,-0.0399999991,15-23,15-24,15-24,1.76823044,404.6427,
15,12,15-12,f0,0.706302524,15-25,15-26,15-26,4.01982117,530.288452,
15,13,15-13,f0,1.0803194,15-27,15-28,15-28,0.653167725,269.098724,
15,14,15-14,Leaf,,,,,0.0413050875,197.04039,
15,15,15-15,Leaf,,,,,-0.0426049307,227.790436,
15,16,15-16,Leaf,,,,,-0.0359651856,129.573639,
15,17,15-17,Leaf,,,,,-0.0294539444,117.424171,
15,18,15-18,Leaf,,,,,-0.0233651791,71.01371,
15,19,15-19,Leaf,,,,,-0.0193223134,88.4494171,
15,20,15-20,Leaf,,,,,-0.0128681529,237.390991,
15,21,15-21,Leaf,,,,,0.00270501804,60.6512794,
15,22,15-22,Leaf,,,,,-0.00636669109,422.985077,
15,23,15-23,Leaf,,,,,-0.00878258608,9.24000072,
15,24,15-24,Leaf,,,,,0.00389452395,395.402679,
15,25,15-25,Leaf,,,,,0.0150775677,417.004242,
15,26,15-26,Leaf,,,,,0.0216614548,113.284195,
15,27,15-27,Leaf,,,,,0.0285432562,90.0430679,
15,28,15-28,Leaf,,,,,0.033709731,179.055664,
16,0,16-0,f0,0.125661373,16-1,16-2,16-2,1136.80042,2747.13428,
16,1,16-1,f0,-0.738846838,16-3,16-4,16-4,302.23056,1546.51489,
16,2,16-2,f0,0.91536504,16-5,16-6,16-6,150.66095,1200.61926,
16,3,16-3,f0,-1.08031929,16-7,16-8,16-8,18.5092163,542.657654,
16,4,16-4,f0,-0.279319078,16-9,16-10,16-10,28.1368599,1003.85724,
16,5,16-5,f0,0.358458757,16-11,16-12,16-12,23.3929443,738.142639,
16,6,16-6,f0,1.4757911,16-13,16-14,16-14,7.76574707,462.476593,
16,7,16-7,f3,0.0599999987,16-15,16-16,16-16,3.36871338,339.6008,
16,8,16-8,f0,-0.91536504,16-17,16-18,16-18,1.08390808,203.056885,
16,9,16-9,f1,3.9666667,16-19,16-20,16-20,6.43118286,419.710419,
16,10,16-10,f1,5.0999999,16-21,16-22,16-22,5.54563618,584.146851,
16,11,16-11,f1,14.666667,16-23,16-24,16-24,6.60848427,296.858887,
16,12,16-12,f0,0.706302524,16-25,16-26,16-26,4.21141052,441.283783,
16,13,16-13,f2,0.0199999996,16-27,16-28,16-28,0.980773926,242.071014,
16,14,16-14,f1,9.41666698,16-29,16-30,16-30,0.67755127,220.405563,
16,15,16-15,Leaf,,,,,-0.0399331003,334.365723,
16,16,16-16,Leaf,,,,,-0.0125456722,5.23506832,
16,17,16-17,Leaf,,,,,-0.0311067328,81.9297104,
16,18,16-18,Leaf,,,,,-0.0251722019,121.127182,
16,19,16-19,Leaf,,,,,-0.0234365705,49.8481789,
16,20,16-20,Leaf,,,,,-0.0118870912,369.862244,
16,21,16-21,Leaf,,,,,-0.0113140959,65.1264191,
16,22,16-22,Leaf,,,,,-0.00208142982,519.020386,
16,23,16-23,Leaf,,,,,0.00747734262,289.64386,
16,24,16-24,Leaf,,,,,-0.0199112948,7.21502495,
16,25,16-25,Leaf,,,,,0.0157950781,324.152191,
16,26,16-26,Leaf,,,,,0.0226752367,117.131584,
16,27,16-27,Leaf,,,,,0.0317965038,220.930573,
16,28,16-28,Leaf,,,,,0.0222279374,21.1404514,
16,29,16-29,Leaf,,,,,0.039959047,211.945221,
16,30,16-30,Leaf,,,,,0.0245116353,8.46034336,
17,0,17-0,f0,0.0,17-1,17-2,17-2,1059.76245,2720.37231,
17,1,17-1,f0,-0.738846838,17-3,17-4,17-4,228.579102,1330.3606,
17,2,17-2,f0,0.84162128,17-5,17-6,17-6,197.868164,1390.0116,
17,3,17-3,f0,-1.03643334,17-7,17-8,17-8,19.9976196,527.109375,
17,4,17-4,f0,-0.412463129,17-9,17-10,17-10,18.5029755,803.251221,
17,5,17-5,f0,0.279319078,17-11,17-12,17-12,33.9898224,894.545898,
17,6,17-6,f0,1.17498672,17-13,17-14,17-14,13.4605103,495.46579,
17,7,17-7,f1,8.16666698,17-15,17-16,17-16,1.91485596,343.919678,
17,8,17-8,f1,10.4666662,17-17,17-18,17-18,1.17404175,183.189682,
17,9,17-9,f1,4.13333321,17-19,17-20,17-20,6.1843338,262.880432,
17,10,17-10,f2,-0.00999999978,17-21,17-22,17-22,5.59218597,540.370789,
17,11,17-11,f1,14.6333332,17-23,17-24,17-24,4.17276239,405.013367,
17,12,17-12,f0,0.643345416,17-25,17-26,17-26,2.61894226,489.532501,
17,13,17-13,f1,3.13333344,17-27,17-28,17-28,2.18522644,171.350891,
17,14,17-14,f0,1.88079405,17-29,17-30,17-30,1.76428223,324.114899,
17,15,17-15,Leaf,,,,,-0.0398680121,291.157776,
17,16,17-16,Leaf,,,,,-0.0314540006,52.7619019,
17,17,17-17,Leaf,,,,,-0.0275394693,142.610718,
17,18,17-18,Leaf,,,,,-0.0202128794,40.5789528,
17,19,17-19,Leaf,,,,,-0.0270806719,35.4968452,
17,20,17-20,Leaf,,,,,-0.0135008385,227.383591,
17,21,17-21,Leaf,,,,,0.00239565666,66.5318146,
17,22,17-22,Leaf,,,,,-0.00686062546,473.838989,
17,23,17-23,Leaf,,,,,0.00434074877,380.029053,
17,24,17-24,Leaf,,,,,-0.00810527336,24.9842949,
17,25,17-25,Leaf,,,,,0.0139331874,365.002686,
17,26,17-26,Leaf,,,,,0.0191980619,124.529816,
17,27,17-27,Leaf,,,,,0.0351511501,27.5621204,
17,28,17-28,Leaf,,,,,0.0245842785,143.788773,
17,29,17-29,Leaf,,,,,0.0350839905,217.324448,
17,30,17-30,Leaf,,,,,0.0415063016,106.790436,
18,0,18-0,f0,0.0,18-1,18-2,18-2,1014.86438,2733.3252,
18,1,18-1,f0,-0.738846838,18-3,18-4,18-4,225.79541,1345.62537,
18,2,18-2,f0,0.706302524,18-5,18-6,18-6,192.37912,1387.69983,
18,3,18-3,f0,-1.03643334,18-7,18-8,18-8,17.5424194,531.957214,
18,4,18-4,f0,-0.279319078,18-9,18-10,18-10,18.5974045,813.668152,
18,5,18-5,f0,0.279319078,18-11,18-12,18-12,26.0966263,822.67572,
18,6,18-6,f0,1.0803194,18-13,18-14,18-14,19.5765381,565.024048,
18,7,18-7,f0,-1.34075499,18-15,18-16,18-16,2.91436768,347.708923,
18,8,18-8,f3,0.0299999993,18-17,18-18,18-18,0.586883545,184.248322,
18,9,18-9,f0,-0.612812936,18-19,18-20,18-20,3.63772583,415.411133,
18,10,18-10,f3,0.0199999996,18-21,18-22,18-22,2.74189997,398.257019,
18,11,18-11,f2,-0.00999999978,18-23,18-24,18-24,2.02231312,402.955994,
18,12,18-12,f0,0.358458757,18-25,18-26,18-26,2.73794556,419.719757,
18,13,18-13,f2,0.00999999978,18-27,18-28,18-28,0.96824646,203.942368,
18,14,18-14,f0,1.75068581,18-29,18-30,18-30,4.91619873,361.081726,
18,15,18-15,Leaf,,,,,-0.0405085385,220.212067,
18,16,18-16,Leaf,,,,,-0.0334373452,127.496857,
18,17,18-17,Leaf,,,,,-0.0251895692,166.393326,
18,18,18-18,Leaf,,,,,-0.0336402729,17.8549957,
18,19,18-19,Leaf,,,,,-0.018764101,88.0621719,
18,20,18-20,Leaf,,,,,-0.0117468946,327.348969,
18,21,18-21,Leaf,,,,,-0.00554516399,307.116577,
18,22,18-22,Leaf,,,,,0.000374153722,91.1404266,
18,23,18-23,Leaf,,,,,-0.00287895114,45.6790886,
18,24,18-24,Leaf,,,,,0.00377621665,357.276886,
18,25,18-25,Leaf,,,,,0.00900195725,93.2510529,
18,26,18-26,Leaf,,,,,0.0150211677,326.468689,
18,27,18-27,Leaf,,,,,0.021810906,147.84317,
18,28,18-28,Leaf,,,,,0.0276840478,56.0991936,
18,29,18-29,Leaf,,,,,0.0323145352,226.094742,
18,30,18-30,Leaf,,,,,0.0404860377,134.986969,
19,0,19-0,f0,0.0,19-1,19-2,19-2,950.229492,2696.97485,
19,1,19-1,f0,-0.738846838,19-3,19-4,19-4,207.642914,1317.57898,
19,2,19-2,f0,0.91536504,19-5,19-6,19-6,183.912445,1379.396,
19,3,19-3,f0,-1.03643334,19-7,19-8,19-8,19.4674072,511.20752,
19,4,19-4,f0,-0.279319078,19-9,19-10,19-10,15.9150543,806.37146,
19,5,19-5,f0,0.279319078,19-11,19-12,19-12,40.5294266,934.02478,
19,6,19-6,f0,1.55477357,19-13,19-14,19-14,8.93634033,445.371216,
19,7,19-7,f0,-1.34075499,19-15,19-16,19-16,1.74932861,334.726166,
19,8,19-8,f1,1.16666663,19-17,19-18,19-18,1.0353241,176.481384,
19,9,19-9,f1,3.45000005,19-19,19-20,19-20,5.01354218,413.179688,
19,10,19-10,f3,0.0199999996,19-21,19-22,19-22,3.38045502,393.191772,
19,11,19-11,f1,14.6333332,19-23,19-24,19-24,3.88900542,405.162781,
19,12,19-12,f0,0.643345416,19-25,19-26,19-26,4.13415527,528.862,
19,13,19-13,f1,3.20000005,19-27,19-28,19-28,1.32217407,257.999451,
19,14,19-14,Leaf,,,,,0.0384591334,187.371765,
19,15,19-15,Leaf,,,,,-0.0396792777,208.772644,
19,16,19-16,Leaf,,,,,-0.0335462727,125.953506,
19,17,19-17,Leaf,,,,,-0.0395477787,5.7187233,
19,18,19-18,Leaf,,,,,-0.0240941998,170.76265,
19,19,19-19,Leaf,,,,,-0.0234400071,36.5571823,
19,20,19-20,Leaf,,,,,-0.0117396982,376.622498,
19,21,19-21,Leaf,,,,,-0.00590902707,302.047455,
19,22,19-22,Leaf,,,,,0.000673428411,91.1443253,
19,23,19-23,Leaf,,,,,0.00339472457,381.425232,
19,24,19-24,Leaf,,,,,-0.00889122486,23.737545,
19,25,19-25,Leaf,,,,,0.0133863194,362.476715,
19,26,19-26,Leaf,,,,,0.0192595702,166.385269,
19,27,19-27,Leaf,,,,,0.0347330272,51.9873734,
19,28,19-28,Leaf,,,,,0.0277703404,206.01207,
20,0,20-0,f0,-0.075269863,20-1,20-2,20-2,921.027161,2688.91797,
20,1,20-1,f0,-0.738846838,20-3,20-4,20-4,173.768097,1192.26318,
20,2,20-2,f0,0.706302524,20-5,20-6,20-6,208.328156,1496.65491,
20,3,20-3,f0,-1.03643334,20-7,20-8,20-8,20.0355225,511.50769,
20,4,20-4,f0,-0.358458757,20-9,20-10,20-10,12.0370865,680.755493,
20,5,20-5,f0,0.253347158,20-11,20-12,20-12,30.3351746,942.033081,
20,6,20-6,f0,1.4757911,20-13,20-14,20-14,18.4980469,554.621765,
20,7,20-7,f3,0.0599999987,20-15,20-16,20-16,2.80718994,332.824432,
20,8,20-8,f1,3.48333335,20-17,20-18,20-18,1.34407806,178.683273,
20,9,20-9,f1,4.25,20-19,20-20,20-20,5.34580994,324.149231,
20,10,20-10,f1,2.36666656,20-21,20-22,20-22,2.95400143,356.606293,
20,11,20-11,f1,1.29999995,20-23,20-24,20-24,3.48150539,491.269745,
20,12,20-12,f0,0.358458757,20-25,20-26,20-26,3.17989349,450.763367,
20,13,20-13,f0,0.91536504,20-27,20-28,20-28,3.79135132,346.658325,
20,14,20-14,f1,9.41666698,20-29,20-30,20-30,0.933441162,207.963425,
20,15,20-15,Leaf,,,,,-0.037512321,327.076813,
20,16,20-16,Leaf,,,,,-0.0132210907,5.74760628,
20,17,20-17,Leaf,,,,,-0.0313877612,28.2748089,
20,18,20-18,Leaf,,,,,-0.0228239335,150.408463,
20,19,20-19,Leaf,,,,,-0.0231252164,47.1163254,
20,20,20-20,Leaf,,,,,-0.0120846108,277.032898,
20,21,20-21,Leaf,,,,,-0.0203782506,11.1201429,
20,22,20-22,Leaf,,,,,-0.00521781622,345.486145,
20,23,20-23,Leaf,,,,,-0.0202689748,5.22781277,
20,24,20-24,Leaf,,,,,0.0023193066,486.041931,
20,25,20-25,Leaf,,,,,0.00873010419,129.815933,
20,26,20-26,Leaf,,,,,0.0144334314,320.947418,
20,27,20-27,Leaf,,,,,0.0210035816,113.734764,
20,28,20-28,Leaf,,,,,0.0282878485,232.923569,
20,29,20-29,Leaf,,,,,0.0380835757,199.888962,
20,30,20-30,Leaf,,,,,0.0220044777,8.07446957,
21,0,21-0,f0,0.0,21-1,21-2,21-2,860.067444,2674.6084,
21,1,21-1,f0,-0.738846838,21-3,21-4,21-4,206.38266,1313.89087,
21,2,21-2,f0,0.84162128,21-5,21-6,21-6,166.496277,1360.71753,
21,3,21-3,f0,-1.03643334,21-7,21-8,21-8,20.4838257,510.928772,
21,4,21-4,f0,-0.358458757,21-9,21-10,21-10,14.0137482,802.962036,
21,5,21-5,f0,0.358458757,21-11,21-12,21-12,26.1085663,882.596313,
21,6,21-6,f0,1.4757911,21-13,21-14,21-14,11.3724365,478.121246,
21,7,21-7,f0,-1.34075499,21-15,21-16,21-16,2.20690918,330.549713,
21,8,21-8,f2,0.00999999978,21-17,21-18,21-18,0.770484924,180.379074,
21,9,21-9,f0,-0.612812936,21-19,21-20,21-20,1.37017441,322.963135,
21,10,21-10,f2,-0.00999999978,21-21,21-22,21-22,3.87972832,479.998932,
21,11,21-11,f0,0.125661373,21-23,21-24,21-24,3.01580143,492.947388,
21,12,21-12,f2,-0.0199999996,21-25,21-26,21-26,6.56472015,389.648926,
21,13,21-13,f0,1.0803194,21-27,21-28,21-28,2.94699097,273.399902,
21,14,21-14,f0,1.75068581,21-29,21-30,21-30,0.633789062,204.721329,
21,15,21-15,Leaf,,,,,-0.0388753638,207.97403,
21,16,21-16,Leaf,,,,,-0.0323381759,122.575676,
21,17,21-17,Leaf,,,,,-0.0250598732,135.530838,
21,18,21-18,Leaf,,,,,-0.0190232769,44.8482246,
21,19,21-19,Leaf,,,,,-0.015780393,89.7956161,
21,20,21-20,Leaf,,,,,-0.0111730006,233.167511,
21,21,21-21,Leaf,,,,,0.00263460306,60.8620567,
21,22,21-22,Leaf,,,,,-0.00543477479,419.136871,
21,23,21-23,Leaf,,,,,0.00154881831,191.95697,
21,24,21-24,Leaf,,,,,0.00636812951,300.990417,
21,25,21-25,Leaf,,,,,-0.00146470848,20.7309113,
21,26,21-26,Leaf,,,,,0.0158163738,368.917999,
21,27,21-27,Leaf,,,,,0.0229294375,124.975304,
21,28,21-28,Leaf,,,,,0.0299510397,148.424606,
21,29,21-29,Leaf,,,,,0.0324392989,74.9836578,
21,30,21-30,Leaf,,,,,0.0387325548,129.737671,
22,0,22-0,f0,0.0501535349,22-1,22-2,22-2,793.018433,2670.22339,
22,1,22-1,f0,-0.738846838,22-3,22-4,22-4,223.709564,1389.05322,
22,2,22-2,f0,0.91536504,22-5,22-6,22-6,145.301178,1281.17004,
22,3,22-3,f0,-1.03643334,22-7,22-8,22-8,19.7809448,508.81778,
22,4,22-4,f0,-0.279319078,22-9,22-10,22-10,18.7477798,880.235474,
22,5,22-5,f0,0.358458757,22-11,22-12,22-12,21.081192,854.451538,
22,6,22-6,f0,1.4757911,22-13,22-14,22-14,9.05953979,426.718506,
22,7,22-7,f0,-1.34075499,22-15,22-16,22-16,2.47396851,325.031799,
22,8,22-8,f1,10.4666662,22-17,22-18,22-18,1.3496933,183.78598,
22,9,22-9,f1,4.25,22-19,22-20,22-20,3.84920502,406.802277,
22,10,22-10,f1,1.29999995,22-21,22-22,22-22,4.90194368,473.433197,
22,11,22-11,f4,1.0,22-23,22-24,22-24,4.60520554,419.272491,
22,12,22-12,f1,14.4333334,22-25,22-26,22-26,2.87556458,435.179047,
22,13,22-13,f1,3.83333325,22-27,22-28,22-28,0.616134644,227.392578,
22,14,22-14,f1,9.41666698,22-29,22-30,22-30,0.999969482,199.325912,
22,15,22-15,Leaf,,,,,-0.0382346697,205.267532,
22,16,22-16,Leaf,,,,,-0.0314492062,119.764252,
22,17,22-17,Leaf,,,,,-0.0247038901,144.709885,
22,18,22-18,Leaf,,,,,-0.0172401778,39.0761032,
22,19,22-19,Leaf,,,,,-0.018503787,54.6247597,
22,20,22-20,Leaf,,,,,-0.00986486021,352.177521,
22,21,22-21,Leaf,,,,,-0.0282624681,5.45425892,
22,22,22-22,Leaf,,,,,-0.00192302046,467.978943,
22,23,22-23,Leaf,,,,,0.00712114992,306.023804,
22,24,22-24,Leaf,,,,,4.28008389e-05,113.248703,
22,25,22-25,Leaf,,,,,0.0149506889,428.859802,
22,26,22-26,Leaf,,,,,-0.00478200754,6.31924438,
22,27,22-27,Leaf,,,,,0.0308332108,61.2617683,
22,28,22-28,Leaf,,,,,0.0255121924,166.130814,
22,29,22-29,Leaf,,,,,0.0368544869,191.613647,
22,30,22-30,Leaf,,,,,0.0205593426,7.71226931,
23,0,23-0,f0,0.125661373,23-1,23-2,23-2,792.137085,2650.01733,
23,1,23-1,f0,-0.738846838,23-3,23-4,23-4,220.181152,1496.72986,
23,2,23-2,f0,0.91536504,23-5,23-6,23-6,121.549988,1153.28748,
23,3,23-3,f0,-1.34075499,23-7,23-8,23-8,15.8942261,493.944977,
23,4,23-4,f0,-0.279319078,23-9,23-10,23-10,21.165905,1002.78485,
23,5,23-5,f0,0.358458757,23-11,23-12,23-12,14.0630188,727.529297,
23,6,23-6,f0,1.55477357,23-13,23-14,23-14,9.53179932,425.75824,
23,7,23-7,f2,-0.0199999996,23-15,23-16,23-16,0.213409424,196.410873,
23,8,23-8,f0,-0.91536504,23-17,23-18,23-18,2.77772522,297.534119,
23,9,23-9,f1,10.4666662,23-19,23-20,23-20,4.34869766,408.214111,
23,10,23-10,f1,6.11666679,23-21,23-22,23-22,6.56477785,594.57074,
23,11,23-11,f2,0.0299999993,23-23,23-24,23-24,2.48411179,299.468262,
23,12,23-12,f1,14.4333334,23-25,23-26,23-26,3.33184814,428.061005,
23,13,23-13,f1,11.9666662,23-27,23-28,23-28,1.31916809,248.82634,
23,14,23-14,Leaf,,,,,0.036787916,176.931915,
23,15,23-15,Leaf,,,,,-0.0218565967,5.36537457,
23,16,23-16,Leaf,,,,,-0.0379876755,191.045502,
23,17,23-17,Leaf,,,,,-0.0288678985,180.767654,
23,18,23-18,Leaf,,,,,-0.0221858826,116.766457,
23,19,23-19,Leaf,,,,,-0.0143565303,235.406784,
23,20,23-20,Leaf,,,,,-0.00799768884,172.807327,
23,21,23-21,Leaf,,,,,-0.0104252435,86.2058792,
23,22,23-22,Leaf,,,,,-0.00151137379,508.364868,
23,23,23-23,Leaf,,,,,0.0067743822,279.880432,
23,24,23-24,Leaf,,,,,-0.00410934631,19.587822,
23,25,23-25,Leaf,,,,,0.0148745961,421.980377,
23,26,23-26,Leaf,,,,,-0.00659492379,6.08063412,
23,27,23-27,Leaf,,,,,0.0277376771,236.870483,
23,28,23-28,Leaf,,,,,0.0152235618,11.9558544,
24,0,24-0,f0,0.0,24-1,24-2,24-2,730.703186,2635.58618,
24,1,24-1,f0,-0.738846838,24-3,24-4,24-4,190.113739,1290.9519,
24,2,24-2,f0,0.91536504,24-5,24-6,24-6,162.432892,1344.63416,
24,3,24-3,f0,-1.03643334,24-7,24-8,24-8,18.600769,489.70636,
24,4,24-4,f0,-0.279319078,24-9,24-10,24-10,12.470623,801.245544,
24,5,24-5,f0,0.279319078,24-11,24-12,24-12,27.2769241,925.236023,
24,6,24-6,f0,1.4757911,24-13,24-14,24-14,9.30200195,419.398132,
24,7,24-7,f0,-1.34075499,24-15,24-16,24-16,2.12814331,313.424408,
24,8,24-8,f1,10.4666662,24-17,24-18,24-18,1.63417053,176.281952,
24,9,24-9,f1,3.45000005,24-19,24-20,24-20,3.36580276,408.91153,
24,10,24-10,f0,-0.0250688847,24-21,24-22,24-22,5.36250925,392.334015,
24,11,24-11,f1,10.1499996,24-23,24-24,24-24,4.06940317,403.310638,
24,12,24-12,f1,14.583333,24-25,24-26,24-26,3.60982513,521.925415,
24,13,24-13,f1,11.3500004,24-27,24-28,24-28,1.49095154,222.46524,
24,14,24-14,Leaf,,,,,0.0359168723,196.932877,
24,15,24-15,Leaf,,,,,-0.0375493951,196.048111,
24,16,24-16,Leaf,,,,,-0.0310215596,117.376305,
24,17,24-17,Leaf,,,,,-0.0243106112,139.940247,
24,18,24-18,Leaf,,,,,-0.0161123592,36.3417091,
24,19,24-19,Leaf,,,,,-0.0194000844,36.5756493,
24,20,24-20,Leaf,,,,,-0.00980421063,372.335876,
24,21,24-21,Leaf,,,,,-0.00203050137,353.437958,
24,22,24-22,Leaf,,,,,-0.0136440555,38.8960838,
24,23,24-23,Leaf,,,,,-0.00126678403,151.295853,
24,24,24-24,Leaf,,,,,0.00494574709,252.014801,
24,25,24-25,Leaf,,,,,0.0133234411,513.851379,
24,26,24-26,Leaf,,,,,-0.00625436986,8.07401943,
24,27,24-27,Leaf,,,,,0.0272915531,204.317535,
24,28,24-28,Leaf,,,,,0.0164981224,18.147707,
25,0,25-0,f0,0.0,25-1,25-2,25-2,711.559143,2609.69312,
25,1,25-1,f0,-0.738846838,25-3,25-4,25-4,174.932312,1278.49255,
25,2,25-2,f0,0.84162128,25-5,25-6,25-6,145.005005,1331.20068,
25,3,25-3,f0,-1.2815516,25-7,25-8,25-8,15.6484985,481.818146,
25,4,25-4,f0,-0.176374152,25-9,25-10,25-10,11.9398117,796.674377,
25,5,25-5,f0,0.279319078,25-11,25-12,25-12,20.3361397,875.381897,
25,6,25-6,f0,1.4757911,25-13,25-14,25-14,14.6406555,455.818756,
25,7,25-7,f1,8.46666622,25-15,25-16,25-16,0.101013184,213.417496,
25,8,25-8,f0,-0.91536504,25-17,25-18,25-18,3.72941589,268.400635,
25,9,25-9,f0,-0.524400473,25-19,25-20,25-20,4.5053978,537.680176,
25,10,25-10,f1,6.1833334,25-21,25-22,25-22,2.07143545,258.994202,
25,11,25-11,f1,9.78333378,25-23,25-24,25-24,2.9254849,399.762024,
25,12,25-12,f0,0.674489737,25-25,25-26,25-26,2.10144806,475.619873,
25,13,25-13,f1,12.8166666,25-27,25-28,25-28,1.76412964,264.524658,
25,14,25-14,f1,9.41666698,25-29,25-30,25-30,1.11901855,191.294098,
25,15,25-15,Leaf,,,,,-0.0372471735,197.237503,
25,16,25-16,Leaf,,,,,-0.0277413353,16.1800003,
25,17,25-17,Leaf,,,,,-0.0286883973,153.337006,
25,18,25-18,Leaf,,,,,-0.0209162962,115.063644,
25,19,25-19,Leaf,,,,,-0.0144982273,153.066086,
25,20,25-20,Leaf,,,,,-0.00835298188,384.614075,
25,21,25-21,Leaf,,,,,-0.00892743655,35.2956772,
25,22,25-22,Leaf,,,,,-0.00119269872,223.698532,
25,23,25-23,Leaf,,,,,-0.00063662621,135.850357,
25,24,25-24,Leaf,,,,,0.00477390829,263.911652,
25,25,25-25,Leaf,,,,,0.0110549582,379.643982,
25,26,25-26,Leaf,,,,,0.0161900558,95.9759064,
25,27,25-27,Leaf,,,,,0.0244303737,257.917053,
25,28,25-28,Leaf,,,,,0.00732230581,6.60758305,
25,29,25-29,Leaf,,,,,0.0357909128,183.688934,
25,30,25-30,Leaf,,,,,0.0192763247,7.60517454,
26,0,26-0,f0,0.125661373,26-1,26-2,26-2,661.562195,2609.12476,
26,1,26-1,f0,-0.738846838,26-3,26-4,26-4,213.943756,1468.35889,
26,2,26-2,f0,0.91536504,26-5,26-6,26-6,116.891235,1140.76599,
26,3,26-3,f0,-1.08031929,26-7,26-8,26-8,18.8768311,477.06839,
26,4,26-4,f0,-0.176374152,26-9,26-10,26-10,14.2068634,991.290466,
26,5,26-5,f0,0.358458757,26-11,26-12,26-12,9.64125061,726.319031,
26,6,26-6,f0,1.75068581,26-13,26-14,26-14,8.68585205,414.44696,
26,7,26-7,f0,-1.34075499,26-15,26-16,26-16,1.04367065,287.249084,
