Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
208,1,208-1,f2,-0.300000012,208-3,208-4,208-4,45.3347244,7281.01123,
208,2,208-2,f2,0.0199999996,208-5,208-6,208-6,110.514549,1164095.62,
208,3,208-3,f5,0.100000001,208-7,208-8,208-8,22.7644577,584.997437,
208,4,208-4,f1,14.7333336,208-9,208-10,208-10,20.4906998,6696.01416,
208,5,208-5,f1,0.516666651,208-11,208-12,208-12,39.1636391,1034703.56,
208,6,208-6,f2,0.200000003,208-13,208-14,208-14,75.8690872,129392.055,
208,7,208-7,f1,7.0666666,208-15,208-16,208-16,27.7884407,171.350235,
208,8,208-8,f2,-0.850000024,208-17,208-18,208-18,7.35740662,413.647217,
208,9,208-9,f5,0.189999998,208-19,208-20,208-20,15.0494156,6260.50342,
208,10,208-10,f5,0.189999998,208-21,208-22,208-22,29.9619865,435.510529,
208,11,208-11,f5,0.419999987,208-23,208-24,208-24,70.7406769,2119.86719,
208,12,208-12,f1,13.7833338,208-25,208-26,208-26,32.9434395,1032583.75,
208,13,208-13,f5,0.360000014,208-27,208-28,208-28,57.1475525,127963.656,
208,14,208-14,f5,0.159999996,208-29,208-30,208-30,24.8623581,1428.39978,
208,15,208-15,Leaf,,,,,0.0130882058,98.563736,
208,16,208-16,Leaf,,,,,-0.0112082185,72.7864914,
208,17,208-17,Leaf,,,,,0.0334002562,19.9238377,
208,18,208-18,Leaf,,,,,0.0148061095,393.723358,
208,19,208-19,Leaf,,,,,0.00157494715,3609.38037,
208,20,208-20,Leaf,,,,,0.00455216551,2651.12305,
208,21,208-21,Leaf,,,,,0.00575409317,354.228149,
208,22,208-22,Leaf,,,,,0.0258786716,81.2823792,
208,23,208-23,Leaf,,,,,-0.00830216985,1308.90405,
208,24,208-24,Leaf,,,,,0.00296932086,810.963074,
208,25,208-25,Leaf,,,,,0.000154014371,903649.562,
208,26,208-26,Leaf,,,,,-0.000358590682,128934.172,
208,27,208-27,Leaf,,,,,-0.000598883256,119130.68,
208,28,208-28,Leaf,,,,,-0.00309967506,8832.97559,
208,29,208-29,Leaf,,,,,-0.0029936966,589.611145,
208,30,208-30,Leaf,,,,,-0.0110375248,838.788696,
209,0,209-0,f0,-0.772193193,209-1,209-2,209-2,214.117477,1171674.88,
209,1,209-1,f0,-2.05374885,209-3,209-4,209-4,154.080353,105837.812,
209,2,209-2,f0,2.05374885,209-5,209-6,209-6,186.217789,1065837.0,
209,3,209-3,f2,0.0,209-7,209-8,209-8,38.7112122,1236.15442,
209,4,209-4,f2,-0.00999999978,209-9,209-10,209-10,96.0807953,104601.656,
209,5,209-5,f0,1.08031929,209-11,209-12,209-12,111.206802,1062745.62,
209,6,209-6,f2,0.0199999996,209-13,209-14,209-14,30.236084,3091.44263,
209,7,209-7,f2,-0.730000019,209-15,209-16,209-16,10.6020775,251.079254,
209,8,209-8,Leaf,,,,,-0.0145039987,985.075195,
209,9,209-9,f2,-0.170000002,209-17,209-18,209-18,58.04599,11003.6748,
209,10,209-10,f0,-1.55477357,209-19,209-20,209-20,47.4555359,93597.9844,
209,11,209-11,f2,-0.0500000007,209-21,209-22,209-22,74.3201752,1007907.0,
209,12,209-12,f2,0.0199999996,209-23,209-24,209-24,97.9542847,54838.5391,
209,13,209-13,f0,2.32634783,209-25,209-26,209-26,22.3092804,2827.87988,
209,14,209-14,f2,0.0799999982,209-27,209-28,209-28,5.01881504,263.562836,
209,15,209-15,Leaf,,,,,0.0322912894,7.1848073,
209,16,209-16,Leaf,,,,,-0.0024215274,243.894455,
209,17,209-17,Leaf,,,,,0.0119969733,451.496887,
209,18,209-18,Leaf,,,,,0.00102397578,10552.1777,
209,19,209-19,Leaf,,,,,-0.0038537092,7056.21924,
209,20,209-20,Leaf,,,,,-0.00129523152,86541.7656,
209,21,209-21,Leaf,,,,,0.002546123,10380.2656,
209,22,209-22,Leaf,,,,,-5.3889994e-06,997526.75,
209,23,209-23,Leaf,,,,,0.00183361548,49287.6836,
209,24,209-24,Leaf,,,,,-0.00236973865,5550.85791,
209,25,209-25,Leaf,,,,,0.00583859533,1489.78589,
209,26,209-26,Leaf,,,,,0.0111828987,1338.09399,
209,27,209-27,Leaf,,,,,0.000655264652,177.059265,
209,28,209-28,Leaf,,,,,-0.00812387094,86.5035706,
210,0,210-0,f0,1.34075499,210-1,210-2,210-2,193.631729,1171362.5,
210,1,210-1,f0,-1.75068605,210-3,210-4,210-4,190.019196,1143976.0,
210,2,210-2,f0,2.32634783,210-5,210-6,210-6,93.8087311,27386.4668,
210,3,210-3,f1,12.7666664,210-7,210-8,210-8,97.4810638,4305.52197,
210,4,210-4,f1,0.516666651,210-9,210-10,210-10,113.975494,1139670.5,
210,5,210-5,f2,0.469999999,210-11,210-12,210-12,66.2332535,25970.6758,
210,6,210-6,f1,9.89999962,210-13,210-14,210-14,25.4696655,1415.79126,
210,7,210-7,f2,-0.0199999996,210-15,210-16,210-16,62.4673004,4226.97803,
210,8,210-8,f2,0.0,210-17,210-18,210-18,42.2036781,78.5439911,
210,9,210-9,f2,-0.0399999991,210-19,210-20,210-20,90.0960541,2574.49463,
210,10,210-10,f2,-0.0500000007,210-21,210-22,210-22,99.7810822,1137096.0,
210,11,210-11,f1,0.616666675,210-23,210-24,210-24,63.6688538,25909.7168,
210,12,210-12,f1,11.833333,210-25,210-26,210-26,4.70722961,60.9601631,
210,13,210-13,f1,0.400000006,210-27,210-28,210-28,21.3864136,1402.78552,
210,14,210-14,f2,0.200000003,210-29,210-30,210-30,13.862154,13.0056944,
210,15,210-15,Leaf,,,,,0.0087119462,215.929092,
210,16,210-16,Leaf,,,,,-0.00782331731,4011.04883,
210,17,210-17,Leaf,,,,,-0.0050387159,25.5379772,
210,18,210-18,Leaf,,,,,0.0415845364,53.0060158,
210,19,210-19,Leaf,,,,,0.00420357054,567.116699,
210,20,210-20,Leaf,,,,,-0.00933133345,2007.37793,
210,21,210-21,Leaf,,,,,0.00274963118,11494.2549,
210,22,210-22,Leaf,,,,,-5.96317914e-05,1125601.75,
210,23,210-23,Leaf,,,,,0.0118215587,597.134827,
210,24,210-24,Leaf,,,,,0.00191839563,25312.582,
210,25,210-25,Leaf,,,,,-0.0316878445,54.6904106,
210,26,210-26,Leaf,,,,,-0.00363919069,6.2697525,
210,27,210-27,Leaf,,,,,0.0220209565,128.827789,
210,28,210-28,Leaf,,,,,0.00920418557,1273.95776,
210,29,210-29,Leaf,,,,,-0.0554115511,7.22031736,
210,30,210-30,Leaf,,,,,0.00448527792,5.7853775,
211,0,211-0,f0,-1.17498684,211-1,211-2,211-2,203.214294,1171128.62,
211,1,211-1,f0,-2.05374885,211-3,211-4,211-4,101.889572,33534.9766,
211,2,211-2,f0,1.88079357,211-5,211-6,211-6,191.082001,1137593.75,
211,3,211-3,f1,4.4000001,211-7,211-8,211-8,52.9264832,1215.55444,
211,4,211-4,f2,0.00999999978,211-9,211-10,211-10,62.085495,32319.4238,
211,5,211-5,f2,0.0299999993,211-11,211-12,211-12,108.140701,1132807.25,
211,6,211-6,f2,0.00999999978,211-13,211-14,211-14,55.5728912,4786.45215,
211,7,211-7,f2,0.0,211-15,211-16,211-16,28.7807007,1027.95361,
211,8,211-8,f1,14.6333332,211-17,211-18,211-18,14.4302168,187.600906,
211,9,211-9,f1,10.1499996,211-19,211-20,211-20,49.3471184,25400.4043,
211,10,211-10,f0,-1.55477357,211-21,211-22,211-22,20.5080261,6919.01855,
211,11,211-11,f0,0.738846838,211-23,211-24,211-24,119.65123,1074937.5,
211,12,211-12,f2,0.200000003,211-25,211-26,211-26,60.4922943,57869.7109,
211,13,211-13,f1,0.400000006,211-27,211-28,211-28,49.2927704,3617.45679,
211,14,211-14,f2,0.25,211-29,211-30,211-30,10.6390638,1168.99524,
211,15,211-15,Leaf,,,,,-0.00278764148,185.3936,
211,16,211-16,Leaf,,,,,-0.0158592761,842.559998,
211,17,211-17,Leaf,,,,,0.0017111355,177.442032,
211,18,211-18,Leaf,,,,,0.0368962921,10.1588688,
211,19,211-19,Leaf,,,,,-0.00170393486,23271.9258,
211,20,211-20,Leaf,,,,,0.00306735444,2128.47852,
211,21,211-21,Leaf,,,,,-0.00778405368,1378.25635,
211,22,211-22,Leaf,,,,,-0.0036937024,5540.76221,
211,23,211-23,Leaf,,,,,-1.25150809e-05,952527.875,
211,24,211-24,Leaf,,,,,0.000983860577,122409.688,
211,25,211-25,Leaf,,,,,-0.00107923837,56499.8516,
211,26,211-26,Leaf,,,,,-0.00745726144,1369.86218,
211,27,211-27,Leaf,,,,,0.024596395,151.188568,
211,28,211-28,Leaf,,,,,0.00714005437,3466.26807,
211,29,211-29,Leaf,,,,,0.000995944603,1113.44873,
211,30,211-30,Leaf,,,,,-0.0123429671,55.5465088,
212,0,212-0,f0,-0.994457901,212-1,212-2,212-2,189.139984,1170864.25,
212,1,212-1,f1,0.716666639,212-3,212-4,212-4,118.666214,57188.3359,
212,2,212-2,f0,1.55477357,212-5,212-6,212-6,175.381989,1113676.0,
212,3,212-3,f3,0.479999989,212-7,212-8,212-8,45.4669189,1099.60193,
212,4,212-4,f4,0.0,212-9,212-10,212-10,88.5842285,56088.7305,
212,5,212-5,f1,0.25,212-11,212-12,212-12,93.2482834,1099283.12,
212,6,212-6,f1,12.4666662,212-13,212-14,212-14,80.3261566,14392.8115,
212,7,212-7,f0,-2.05374885,212-15,212-16,212-16,9.04759216,1040.75061,
212,8,212-8,f3,0.860000014,212-17,212-18,212-18,7.14584255,58.8513107,
212,9,212-9,f3,0.0500000007,212-19,212-20,212-20,59.5233192,14530.8896,
212,10,212-10,f0,-2.05374885,212-21,212-22,212-22,81.4999084,41557.8438,
212,11,212-11,f3,0.0299999993,212-23,212-24,212-24,16.0829391,579.58136,
212,12,212-12,f0,0.253347099,212-25,212-26,212-26,68.631485,1098703.62,
212,13,212-13,f1,8.75,212-27,212-28,212-28,69.8107605,14232.9521,
212,14,212-14,f1,13.6999998,212-29,212-30,212-30,23.7093964,159.858871,
212,15,212-15,Leaf,,,,,-0.0183233116,220.017899,
212,16,212-16,Leaf,,,,,-0.011416411,820.732727,
212,17,212-17,Leaf,,,,,0.00733307144,42.9344902,
212,18,212-18,Leaf,,,,,0.0306230374,15.9168224,
212,19,212-19,Leaf,,,,,1.39474446e-06,13531.8252,
212,20,212-20,Leaf,,,,,0.00758601027,999.065186,
212,21,212-21,Leaf,,,,,-0.0118990298,764.073425,
212,22,212-22,Leaf,,,,,-0.00201583677,40793.7695,
212,23,212-23,Leaf,,,,,-0.0171783902,278.009705,
212,24,212-24,Leaf,,,,,-0.00714324554,301.571655,
212,25,212-25,Leaf,,,,,-0.000119648888,732594.375,
212,26,212-26,Leaf,,,,,0.000383371575,366109.219,
212,27,212-27,Leaf,,,,,0.00309532066,13420.7607,
212,28,212-28,Leaf,,,,,0.0121485675,812.191589,
212,29,212-29,Leaf,,,,,-0.0264591314,100.99369,
212,30,212-30,Leaf,,,,,-0.00250257645,58.8651772,
213,0,213-0,f2,-0.0700000003,213-1,213-2,213-2,114.010529,1170937.0,
213,1,213-1,f2,-0.300000012,213-3,213-4,213-4,37.1066055,7283.51953,
213,2,213-2,f2,0.0700000003,213-5,213-6,213-6,110.002533,1163653.5,
213,3,213-3,f5,0.0900000036,213-7,213-8,213-8,18.265358,590.734497,
213,4,213-4,f1,14.7333336,213-9,213-10,213-10,21.5186691,6692.78516,
213,5,213-5,f2,0.0199999996,213-11,213-12,213-12,61.3135338,1154335.0,
213,6,213-6,f2,0.629999995,213-13,213-14,213-14,45.8006897,9318.51367,
213,7,213-7,f1,7.0666666,213-15,213-16,213-16,20.5191059,152.187332,
213,8,213-8,f1,13.1000004,213-17,213-18,213-18,6.91410065,438.54715,
213,9,213-9,f1,1.0333333,213-19,213-20,213-20,18.4779015,6258.33643,
213,10,213-10,f5,0.219999999,213-21,213-22,213-22,21.7799263,434.448334,
213,11,213-11,f1,0.400000006,213-23,213-24,213-24,38.9983063,1034272.25,
213,12,213-12,f5,0.360000014,213-25,213-26,213-26,45.3138008,120062.734,
213,13,213-13,f5,0.340000004,213-27,213-28,213-28,22.755188,9223.31934,
213,14,213-14,f1,3.5999999,213-29,213-30,213-30,12.0849304,95.1945572,
213,15,213-15,Leaf,,,,,0.0111420602,89.3795624,
213,16,213-16,Leaf,,,,,-0.0110806841,62.8077698,
213,17,213-17,Leaf,,,,,0.0156692043,368.797729,
213,18,213-18,Leaf,,,,,0.00527261663,69.7494278,
213,19,213-19,Leaf,,,,,0.00600108551,1191.77026,
213,20,213-20,Leaf,,,,,0.00185002177,5066.56641,
213,21,213-21,Leaf,,,,,0.00665978296,368.530273,
213,22,213-22,Leaf,,,,,0.0253030807,65.9180756,
213,23,213-23,Leaf,,,,,-0.0052460907,1242.45972,
213,24,213-24,Leaf,,,,,6.99646043e-05,1033029.81,
213,25,213-25,Leaf,,,,,-0.000495470769,111924.758,
213,26,213-26,Leaf,,,,,-0.00281391386,8137.98193,
213,27,213-27,Leaf,,,,,-0.00249511958,8036.98291,
213,28,213-28,Leaf,,,,,-0.00694544194,1186.3363,
213,29,213-29,Leaf,,,,,-0.0277630892,83.8950729,
213,30,213-30,Leaf,,,,,0.00487044873,11.2994852,
214,0,214-0,f0,1.12639117,214-1,214-2,214-2,186.405746,1171147.62,
214,1,214-1,f0,-1.64485359,214-3,214-4,214-4,172.612976,1119873.62,
214,2,214-2,f1,11.2333336,214-5,214-6,214-6,121.549866,51274.1094,
214,3,214-3,f1,1.73333335,214-7,214-8,214-8,79.0651703,6217.33838,
214,4,214-4,f1,0.516666651,214-9,214-10,214-10,94.6870422,1113656.25,
214,5,214-5,f1,8.69999981,214-11,214-12,214-12,120.662125,48718.3984,
214,6,214-6,f3,0.0299999993,214-13,214-14,214-14,64.647789,2555.71289,
214,7,214-7,f2,-0.00999999978,214-15,214-16,214-16,46.119873,1493.92932,
214,8,214-8,f1,12.5166664,214-17,214-18,214-18,43.1342239,4723.40918,
214,9,214-9,f0,0.0,214-19,214-20,214-20,101.926933,2317.46265,
214,10,214-10,f2,-0.0500000007,214-21,214-22,214-22,84.859024,1111338.75,
214,11,214-11,f0,2.32634783,214-23,214-24,214-24,117.906334,42217.543,
214,12,214-12,f3,0.0500000007,214-25,214-26,214-26,77.4949799,6500.85254,
214,13,214-13,f1,14.5333338,214-27,214-28,214-28,76.7229614,2348.10425,
214,14,214-14,f1,11.6833334,214-29,214-30,214-30,37.1093292,207.608658,
214,15,214-15,Leaf,,,,,0.00189951446,211.663895,
214,16,214-16,Leaf,,,,,-0.0132066784,1282.26538,
214,17,214-17,Leaf,,,,,-0.00360216899,4608.96631,
214,18,214-18,Leaf,,,,,0.0149662439,114.442986,
214,19,214-19,Leaf,,,,,-0.0121617569,1200.578,
214,20,214-20,Leaf,,,,,0.00042671035,1116.88464,
214,21,214-21,Leaf,,,,,0.00255035562,11367.6309,
214,22,214-22,Leaf,,,,,-5.48918906e-05,1099971.12,
214,23,214-23,Leaf,,,,,0.00123915705,40847.0625,
214,24,214-24,Leaf,,,,,0.0101818945,1370.48254,
214,25,214-25,Leaf,,,,,0.00636563869,6383.24902,
214,26,214-26,Leaf,,,,,-0.0181145947,117.603409,
214,27,214-27,Leaf,,,,,-0.00265924679,2328.39404,
214,28,214-28,Leaf,,,,,-0.0606617816,19.7100544,
214,29,214-29,Leaf,,,,,-0.0449218005,43.6401634,
214,30,214-30,Leaf,,,,,-0.0138952862,163.968491,
215,0,215-0,f0,-0.994457901,215-1,215-2,215-2,174.221207,1170897.75,
215,1,215-1,f0,-2.05374885,215-3,215-4,215-4,108.171906,57064.2305,
215,2,215-2,f0,1.88079357,215-5,215-6,215-6,142.515076,1113833.5,
215,3,215-3,f1,1.60000002,215-7,215-8,215-8,48.1253357,1178.41589,
215,4,215-4,f1,13.4499998,215-9,215-10,215-10,70.2716827,55885.8125,
215,5,215-5,f2,0.0799999982,215-11,215-12,215-12,98.6027298,1109111.0,
215,6,215-6,f2,0.00999999978,215-13,215-14,215-14,66.795166,4722.52588,
215,7,215-7,f2,-0.00999999978,215-15,215-16,215-16,14.6093445,492.457062,
215,8,215-8,f1,4.4000001,215-17,215-18,215-18,19.930006,685.958862,
215,9,215-9,f1,0.716666639,215-19,215-20,215-20,60.5839539,55378.5703,
215,10,215-10,f1,13.7833338,215-21,215-22,215-22,43.7604294,507.242523,
215,11,215-11,f0,0.738846838,215-23,215-24,215-24,97.4806366,1101939.25,
215,12,215-12,f2,0.400000006,215-25,215-26,215-26,29.0142059,7171.76123,
215,13,215-13,f1,0.400000006,215-27,215-28,215-28,52.1933594,3563.12573,
215,14,215-14,f2,0.0799999982,215-29,215-30,215-30,13.1314449,1159.40027,
215,15,215-15,Leaf,,,,,-0.00163661316,46.1231995,
215,16,215-16,Leaf,,,,,-0.0194070935,446.333862,
215,17,215-17,Leaf,,,,,-0.00855798274,500.72879,
215,18,215-18,Leaf,,,,,0.00294355419,185.230057,
215,19,215-19,Leaf,,,,,-0.00944128446,855.219482,
215,20,215-20,Leaf,,,,,-0.00139861542,54523.3516,
215,21,215-21,Leaf,,,,,0.0205806699,199.714035,
215,22,215-22,Leaf,,,,,0.00256280997,307.528473,
215,23,215-23,Leaf,,,,,-1.25658098e-05,974760.062,
215,24,215-24,Leaf,,,,,0.000870515883,127179.164,
215,25,215-25,Leaf,,,,,-0.00303316815,6862.35645,
215,26,215-26,Leaf,,,,,-0.012412372,309.404785,
215,27,215-27,Leaf,,,,,0.0248093568,146.410583,
215,28,215-28,Leaf,,,,,0.00656696549,3416.71509,
215,29,215-29,Leaf,,,,,0.000173276945,1029.29517,
215,30,215-30,Leaf,,,,,-0.00990752317,130.105072,
216,0,216-0,f0,-1.88079357,216-1,216-2,216-2,162.622177,1170488.25,
216,1,216-1,f1,9.89999962,216-3,216-4,216-4,106.627884,2696.14136,
216,2,216-2,f0,1.22652817,216-5,216-6,216-6,150.566101,1167792.12,
216,3,216-3,f2,-0.0299999993,216-7,216-8,216-8,56.3550568,2507.67358,
216,4,216-4,f1,10.2666664,216-9,216-10,216-10,76.6795273,188.467773,
216,5,216-5,f1,0.516666651,216-11,216-12,216-12,112.257454,1129146.0,
216,6,216-6,f2,0.00999999978,216-13,216-14,216-14,90.6556091,38646.043,
216,7,216-7,f1,4.2833333,216-15,216-16,216-16,19.6196442,115.839851,
216,8,216-8,f1,1.73333335,216-17,216-18,216-18,19.5585022,2391.83374,
216,9,216-9,f1,10.2166662,216-19,216-20,216-20,27.423584,54.0658531,
216,10,216-10,f1,11.8833332,216-21,216-22,216-22,103.032005,134.401917,
216,11,216-11,f2,-0.0799999982,216-23,216-24,216-24,76.8914185,2465.96069,
216,12,216-12,f0,-0.612812996,216-25,216-26,216-26,96.7908401,1126680.12,
216,13,216-13,f0,1.88079357,216-27,216-28,216-28,86.715271,28737.9609,
216,14,216-14,f1,10.8000002,216-29,216-30,216-30,41.1125984,9908.08105,
216,15,216-15,Leaf,,,,,0.00619487371,99.74189,
216,16,216-16,Leaf,,,,,0.0410768874,16.0979595,
216,17,216-17,Leaf,,,,,-0.0137766795,815.794373,
216,18,216-18,Leaf,,,,,-0.00804095529,1576.03931,
216,19,216-19,Leaf,,,,,0.034162391,46.5731964,
216,20,216-20,Leaf,,,,,0.0949134007,7.49265575,
216,21,216-21,Leaf,,,,,-0.0300533362,53.1388245,
216,22,216-22,Leaf,,,,,0.023239756,81.2630997,
216,23,216-23,Leaf,,,,,0.0052079577,421.135742,
216,24,216-24,Leaf,,,,,-0.00885898527,2044.82495,
216,25,216-25,Leaf,,,,,-0.000749717874,153267.766,
216,26,216-26,Leaf,,,,,6.1361985e-05,973412.312,
216,27,216-27,Leaf,,,,,0.0020768696,25200.5137,
216,28,216-28,Leaf,,,,,0.0070923497,3537.44897,
216,29,216-29,Leaf,,,,,-0.000143839963,9311.94043,
216,30,216-30,Leaf,,,,,-0.00826406851,596.139893,
217,0,217-0,f0,1.08031929,217-1,217-2,217-2,150.009186,1170671.88,
217,1,217-1,f0,-1.17498684,217-3,217-4,217-4,138.228745,1113200.38,
217,2,217-2,f2,0.0199999996,217-5,217-6,217-6,99.0627899,57471.5234,
217,3,217-3,f0,-2.05374885,217-7,217-8,217-8,82.4092407,33275.5352,
217,4,217-4,f2,-0.0799999982,217-9,217-10,217-10,86.6312408,1079924.75,
217,5,217-5,f0,2.05374885,217-11,217-12,217-12,98.2826233,51655.4805,
217,6,217-6,f2,0.270000011,217-13,217-14,217-14,28.6127415,5816.04346,
217,7,217-7,f2,0.0,217-15,217-16,217-16,33.8448029,1155.60852,
217,8,217-8,f2,0.00999999978,217-17,217-18,217-18,56.9147034,32119.9277,
217,9,217-9,f2,-0.289999992,217-19,217-20,217-20,28.9650574,5392.14209,
217,10,217-10,f2,0.0299999993,217-21,217-22,217-22,63.7283287,1074532.62,
217,11,217-11,f2,0.0,217-23,217-24,217-24,22.3869171,48940.1172,
217,12,217-12,f0,2.32634783,217-25,217-26,217-26,17.1726837,2715.36572,
217,13,217-13,f2,0.0500000007,217-27,217-28,217-28,12.0397072,5568.7207,
217,14,217-14,f2,0.75999999,217-29,217-30,217-30,9.83061981,247.322723,
217,15,217-15,Leaf,,,,,9.90391563e-05,243.463715,
217,16,217-16,Leaf,,,,,-0.0124890413,912.144836,
217,17,217-17,Leaf,,,,,-0.00103071413,25270.9609,
217,18,217-18,Leaf,,,,,-0.00411377894,6848.9668,
217,19,217-19,Leaf,,,,,0.0107425097,488.700989,
217,20,217-20,Leaf,,,,,0.00308868242,4903.44092,
217,21,217-21,Leaf,,,,,2.63712409e-05,1019075.25,
217,22,217-22,Leaf,,,,,-0.00101789355,55457.4102,
217,23,217-23,Leaf,,,,,0.00273334119,12106.5059,
217,24,217-24,Leaf,,,,,0.0012462677,36833.6094,
217,25,217-25,Leaf,,,,,0.00523929065,1448.23352,
217,26,217-26,Leaf,,,,,0.010028312,1267.13208,
217,27,217-27,Leaf,,,,,-0.00110173179,4549.81543,
217,28,217-28,Leaf,,,,,-0.00470853597,1018.9054,
217,29,217-29,Leaf,,,,,-0.00931083504,203.510468,
217,30,217-30,Leaf,,,,,-0.0249541141,43.812252,
218,0,218-0,f2,-0.150000006,218-1,218-2,218-2,93.8246918,1170348.5,
218,1,218-1,f5,0.189999998,218-3,218-4,218-4,22.4219284,2109.7229,
218,2,218-2,f2,0.0700000003,218-5,218-6,218-6,89.255394,1168238.75,
218,3,218-3,f1,7.61666679,218-7,218-8,218-8,23.5885239,1081.40466,
218,4,218-4,f2,-0.270000011,218-9,218-10,218-10,14.1626282,1028.31812,
218,5,218-5,f2,0.0199999996,218-11,218-12,218-12,51.7915001,1158929.38,
218,6,218-6,f2,0.419999987,218-13,218-14,218-14,34.4291611,9309.45703,
218,7,218-7,f2,-0.349999994,218-15,218-16,218-16,5.42878723,589.304688,
218,8,218-8,f1,10.9666662,218-17,218-18,218-18,14.2448616,492.100037,
218,9,218-9,f1,3.7166667,218-19,218-20,218-20,9.66168213,388.424927,
218,10,218-10,f1,14.7333336,218-21,218-22,218-22,13.170372,639.89325,
218,11,218-11,f2,-0.0500000007,218-23,218-24,218-24,33.8816071,1038851.25,
218,12,218-12,f5,0.360000014,218-25,218-26,218-26,43.5431442,120078.086,
218,13,218-13,f1,14.7333336,218-27,218-28,218-28,20.1624527,8998.25977,
218,14,218-14,f1,1.0333333,218-29,218-30,218-30,12.5201378,311.196808,
218,15,218-15,Leaf,,,,,0.0137535445,98.5921021,
218,16,218-16,Leaf,,,,,0.00603047432,490.712585,
218,17,218-17,Leaf,,,,,-0.0110918265,108.502274,
218,18,218-18,Leaf,,,,,0.00117361872,383.597748,
218,19,218-19,Leaf,,,,,0.0103395684,246.124603,
218,20,218-20,Leaf,,,,,0.020240346,142.300323,
218,21,218-21,Leaf,,,,,0.00554108806,596.163818,
218,22,218-22,Leaf,,,,,0.0224507619,43.7294006,
218,23,218-23,Leaf,,,,,0.00181286247,10070.5303,
218,24,218-24,Leaf,,,,,6.43407766e-05,1028780.69,
218,25,218-25,Leaf,,,,,-0.000422880286,111955.281,
218,26,218-26,Leaf,,,,,-0.00269753113,8122.79834,
218,27,218-27,Leaf,,,,,-0.00296133664,8439.41602,
218,28,218-28,Leaf,,,,,0.00291877659,558.843628,
218,29,218-29,Leaf,,,,,-0.0176604893,185.776703,
218,30,218-30,Leaf,,,,,-0.00534769893,125.420113,
219,0,219-0,f0,1.17498684,219-1,219-2,219-2,146.547623,1170405.25,
219,1,219-1,f0,-1.64485359,219-3,219-4,219-4,133.349731,1125787.25,
219,2,219-2,f2,0.0199999996,219-5,219-6,219-6,88.245285,44617.9492,
219,3,219-3,f1,1.66666663,219-7,219-8,219-8,70.278244,6125.03564,
219,4,219-4,f2,-0.0500000007,219-9,219-10,219-10,85.6880646,1119662.25,
219,5,219-5,f1,8.69999981,219-11,219-12,219-12,84.1369934,40142.0859,
219,6,219-6,f1,10.5666666,219-13,219-14,219-14,55.2344818,4475.86279,
219,7,219-7,f2,-0.00999999978,219-15,219-16,219-16,42.9184418,1382.22327,
219,8,219-8,f1,12.8666668,219-17,219-18,219-18,35.3169632,4742.81201,
219,9,219-9,f2,-0.300000012,219-19,219-20,219-20,39.8531113,11864.8271,
219,10,219-10,f1,0.616666675,219-21,219-22,219-22,122.192047,1107797.5,
219,11,219-11,f0,2.32634783,219-23,219-24,219-24,102.054337,33683.6289,
219,12,219-12,f1,10.9666662,219-25,219-26,219-26,167.136063,6458.45605,
219,13,219-13,f2,0.360000014,219-27,219-28,219-28,32.3601799,4114.11865,
219,14,219-14,f2,0.0299999993,219-29,219-30,219-30,11.0360107,361.744019,
219,15,219-15,Leaf,,,,,0.00211645546,208.253052,
219,16,219-16,Leaf,,,,,-0.0126510365,1173.97021,
219,17,219-17,Leaf,,,,,-0.00309915445,4653.85986,
219,18,219-18,Leaf,,,,,0.0158816501,88.9521332,
219,19,219-19,Leaf,,,,,0.010487631,535.578064,
219,20,219-20,Leaf,,,,,0.00211963919,11329.249,
219,21,219-21,Leaf,,,,,-0.00642326847,2712.3772,
219,22,219-22,Leaf,,,,,-4.91496648e-05,1105085.12,
219,23,219-23,Leaf,,,,,0.00121155125,32438.1191,
219,24,219-24,Leaf,,,,,0.00995901693,1245.51172,
219,25,219-25,Leaf,,,,,0.00862506218,4356.27002,
219,26,219-26,Leaf,,,,,-0.0016736266,2102.18579,
219,27,219-27,Leaf,,,,,-0.00083560514,3986.29712,
219,28,219-28,Leaf,,,,,-0.0161130261,127.821503,
219,29,219-29,Leaf,,,,,-0.00752721447,158.663071,
219,30,219-30,Leaf,,,,,-0.0181533303,203.080948,
220,0,220-0,f0,-1.88079357,220-1,220-2,220-2,144.928146,1170351.0,
220,1,220-1,f1,9.89999962,220-3,220-4,220-4,106.824524,2640.76807,
220,2,220-2,f0,1.08031929,220-5,220-6,220-6,139.996048,1167710.25,
220,3,220-3,f2,-0.0299999993,220-7,220-8,220-8,51.714035,2455.88745,
220,4,220-4,f1,10.2666664,220-9,220-10,220-10,51.3297691,184.880768,
220,5,220-5,f1,0.616666675,220-11,220-12,220-12,88.7079086,1110345.5,
